id,account,project_name,area,site_id,site_name,capacity
719,Altervim,TR NB Ph.4,UPC-04,CYP1938,CYP1938-ATV-NB1P4,4.36
720,Altervim,TR NB Ph.4,UPC-04,CYP6704,CYP6704-ATV-NB1P4,4.36
721,Altervim,TR NB Ph.4,UPC-04,CYP1941,CYP1941-ATV-NB1P5,5.45
722,Altervim,TR NB Ph.4,UPC-04,CYP8506,CYP8506-ATV-NB1P5,5.45
723,Altervim,TR NB Ph.4,UPC-04,SRN8507,SRN8507-ATV-NB1P5,5.45
724,Altervim,TR NB Ph.4,UPC-04,BRR8524,BRR8524-ATV-NB1P5,5.45
725,Altervim,TR NB Ph.4,UPC-04,BRR8567,BRR8567-ATV-NB1P5,5.45
726,Altervim,TR NB Ph.4,UPC-04,CYP8508,CYP8508-ATV-NB1P4,4.36
727,Altervim,TR NB Ph.4,UPC-04,CYP8558,CYP8558-ATV-NB1P4,4.36
728,Altervim,TR NB Ph.4,UPC-04,NKR0021,NKR0021-ATV-NB1P4,4.36
729,Altervim,TR NB Ph.4,UPC-04,NKR1800,NKR1800-ATV-NB1P5,5.45
730,Altervim,TR NB Ph.4,UPC-04,NKR7001,NKR7001-ATV-NB1P4,4.36
731,Altervim,TR NB Ph.4,UPC-04,SRN1620,SRN1620-ATV-NB1P5,5.45
732,Altervim,TR NB Ph.4,UPC-04,SRN1624,SRN1624-ATV-NB1P5,5.45
733,Altervim,TR NB Ph.4,UPC-04,SRN8523,SRN8523-ATV-NB1P5,5.45
734,Altervim,TR NB Ph.4,UPC-04,NKR8577,NKR8577-ATV-NB1P5,5.45
735,Altervim,TR NB Ph.4,UPC-04,NKR8585,NKR8585-ATV-NB1P4,4.36
736,Altervim,TR NB Ph.4,UPC-04,BRR8514,BRR8514-ATV-NB1P5,5.45
737,Altervim,TR NB Ph.4,UPC-04,BRR8532,BRR8532-ATV-NB1P4,4.36
738,Altervim,TR NB Ph.4,UPC-04,BRR8518,BRR8518-ATV-NB1P4,4.36
739,Altervim,TR NB Ph.4,UPC-04,BRR8509,BRR8509-ATV-NB1P4,4.36
740,Altervim,TR NB Ph.4,UPC-04,NKR8664,NKR8664-ATV-NB1P5,5.45
741,Altervim,TR NB Ph.4,UPC-04,NKR8582,NKR8582-ATV-NB1P5,5.45
742,Altervim,TR NB Ph.4,UPC-04,CYP8530,CYP8530-ATV-NB1P4,4.36
743,Altervim,TR NB Ph.4,UPC-04,CYP8560,CYP8560-ATV-NB1P4,4.36
744,Altervim,TR NB Ph.4,UPC-04,BRR7929,BRR7929-ATV-NB1P5,5.45
745,Altervim,TR NB Ph.4,UPC-04,SRN8569,SRN8569-ATV-NB1P4,4.36
746,Altervim,TR NB Ph.4,UPC-04,BRR1616,BRR1616-ATV-NB1P4,4.36
747,Altervim,TR NB Ph.4,UPC-04,BRR1629,BRR1629-ATV-NB1P4,4.36
748,Altervim,TR NB Ph.4,UPC-04,BRR1623,BRR1623-ATV-NB1P4,4.36
749,Altervim,TR NB Ph.4,UPC-04,BRR6765,BRR6765-ATV-NB1P4,4.36
750,Altervim,TR NB Ph.4,UPC-04,CYP8501,CYP8501-ATV-NB1P4,4.36
751,Altervim,TR NB Ph.4,UPC-04,CYP1912,CYP1912-ATV-NB1P4,4.36
752,Altervim,TR NB Ph.4,UPC-04,CYP6706,CYP6706-ATV-NB1P4,4.36
753,Altervim,TR NB Ph.4,UPC-04,CYP6774,CYP6774-ATV-NB1P4,4.36
754,Altervim,TR NB Ph.4,UPC-04,NKR1913,NKR1913-ATV-NB1P5,5.45
755,Altervim,TR NB Ph.4,UPC-04,NKR6710,NKR6710-ATV-NB1P5,5.45
756,Altervim,TR NB Ph.4,UPC-04,SRN1901,SRN1901-ATV-NB1P5,5.45
757,Altervim,TR NB Ph.4,UPC-04,SRN6738,SRN6738-ATV-NB1P4,4.36
758,Altervim,TR NB Ph.4,UPC-04,BRR8522,BRR8522-ATV-NB1P4,4.36
759,Altervim,TR NB Ph.4,UPC-04,BRR7918,BRR7918-ATV-NB1P4,4.36
760,Altervim,TR NB Ph.4,UPC-04,NKR1661,NKR1661-ATV-NB1P4,4.36
761,Altervim,TR NB Ph.4,UPC-05,CBR7920,CBR7920-ATV-NB1P5,5.45
762,Altervim,TR NB Ph.4,UPC-05,CBR0510,CBR0510-ATV-NB1P5,5.45
763,Altervim,TR NB Ph.4,UPC-05,CBR1607,CBR1607-ATV-NB1P5,5.45
764,Altervim,TR NB Ph.4,UPC-05,CBR2016,CBR2016-ATV-NB1P5,5.45
765,Altervim,TR NB Ph.4,UPC-05,CBR4012,CBR4012-ATV-NB1P5,5.45
766,Altervim,TR NB Ph.4,UPC-05,CBR8694,CBR8694-ATV-NB1P5,5.45
767,Altervim,TR NB Ph.4,UPC-05,CBR8759,CBR8759-ATV-NB1P5,5.45
768,Altervim,TR NB Ph.4,UPC-05,CBR8790,CBR8790-ATV-NB1P5,5.45
769,Altervim,TR NB Ph.4,UPC-05,CCS8620,CCS8620-ATV-NB1P5,5.45
770,Altervim,TR NB Ph.4,UPC-05,RYG1635,RYG1635-ATV-NB1P4,4.36
771,Altervim,TR NB Ph.4,UPC-05,RYG1652,RYG1652-ATV-NB1P5,5.45
772,Altervim,TR NB Ph.4,UPC-05,RYG4011,RYG4011-ATV-NB1P5,5.45
773,Altervim,TR NB Ph.4,UPC-05,RYG6750,RYG6750-ATV-NB1P5,5.45
774,Altervim,TR NB Ph.4,UPC-05,RYG7105,RYG7105-ATV-NB1P4,4.36
775,Altervim,TR NB Ph.4,UPC-05,RYG7108,RYG7108-ATV-NB1P5,5.45
776,Altervim,TR NB Ph.4,UPC-05,RYG8548,RYG8548-ATV-NB1P5,5.45
777,Altervim,TR NB Ph.4,UPC-05,RYG8552,RYG8552-ATV-NB1P5,5.45
778,Altervim,TR NB Ph.4,UPC-05,CBR6803,CBR6803-ATV-NB1P4,4.36
779,Altervim,TR NB Ph.4,UPC-05,PCR6758,PCR6758-ATV-NB1P5,5.45
780,Altervim,TR NB Ph.4,UPC-05,RYG6762,RYG6762-ATV-NB1P4,4.36
781,Altervim,TR NB Ph.4,UPC-05,CBR8735,CBR8735-ATV-NB1P5,5.45
782,Altervim,TR NB Ph.4,UPC-05,CCS1641,CCS1641-ATV-NB1P5,5.45
783,Altervim,TR NB Ph.4,UPC-05,CCS8582,CCS8582-ATV-NB1P5,5.45
784,Altervim,TR NB Ph.4,UPC-05,CTB8518,CTB8518-ATV-NB1P4,4.36
785,Altervim,TR NB Ph.4,UPC-05,NKN6710,NKN6710-ATV-NB1P5,5.45
786,Altervim,TR NB Ph.4,UPC-05,CBR8705,CBR8705-ATV-NB1P4,4.36
787,Altervim,TR NB Ph.4,UPC-05,CCS7163,CCS7163-ATV-NB1P4,4.36
788,Altervim,TR NB Ph.4,UPC-05,CBR6718,CBR6718-ATV-NB1P4,4.36
789,Altervim,TR NB Ph.4,UPC-05,CBR8567,CBR8567-ATV-NB1P5,5.45
790,Altervim,TR NB Ph.4,UPC-05,NKN6704,NKN6704-ATV-NB1P4,4.36
791,Altervim,TR NB Ph.4,UPC-05,PCR1639,PCR1639-ATV-NB1P4,4.36
792,Altervim,TR NB Ph.4,UPC-05,PCR8532,PCR8532-ATV-NB1P5,5.45
793,Altervim,TR NB Ph.4,UPC-05,PCR8545,PCR8545-ATV-NB1P4,4.36
794,Altervim,TR NB Ph.4,UPC-05,RYG1602,RYG1602-ATV-NB1P5,5.45
795,Altervim,TR NB Ph.4,UPC-05,RYG8541,RYG8541-ATV-NB1P5,5.45
796,Altervim,TR NB Ph.4,UPC-05,SKO1825,SKO1825-ATV-NB1P5,5.45
797,Altervim,TR NB Ph.4,UPC-05,SKO6778,SKO6778-ATV-NB1P4,4.36
798,Altervim,TR NB Ph.4,UPC-05,CBR7971,CBR7971-ATV-NB1P5,5.45
799,Altervim,TR NB Ph.4,UPC-05,TRT3148,TRT3148-ATV-NB1P4,4.36
800,Altervim,TR NB Ph.4,UPC-05,TRT1823,TRT1823-ATV-NB1P4,4.36
801,Altervim,TR NB Ph.4,UPC-05,CBR7024,CBR7024-ATV-NB1P4,4.36
802,Altervim,TR NB Ph.4,UPC-05,CTB1806,CTB1806-ATV-NB1P4,4.36
803,Altervim,TR NB Ph.4,UPC-05,NKN1820,NKN1820-ATV-NB1P4,4.36
804,Altervim,TR NB Ph.4,UPC-05,TRT6735,TRT6735-ATV-NB1P4,4.36
805,Altervim,TR NB Ph.4,UPC-05,CBR3012,CBR3012-ATV-NB1P5,5.45
806,Altervim,TR NB Ph.4,UPC-05,CBR6736,CBR6736-ATV-NB1P5,5.45
807,Altervim,TR NB Ph.4,UPC-05,CBR8709,CBR8709-ATV-NB1P5,5.45
808,Altervim,TR NB Ph.4,UPC-05,CTB8535,CTB8535-ATV-NB1P5,5.45
809,Altervim,TR NB Ph.4,UPC-05,NKN1601,NKN1601-ATV-NB1P5,5.45
810,Altervim,TR NB Ph.4,UPC-05,PCR1637,PCR1637-ATV-NB1P5,5.45
811,Altervim,TR NB Ph.4,UPC-05,PCR1871,PCR1871-ATV-NB1P5,5.45
812,Altervim,TR NB Ph.4,UPC-05,RYG1631,RYG1631-ATV-NB1P5,5.45
813,Altervim,TR NB Ph.4,UPC-05,RYG1821,RYG1821-ATV-NB1P5,5.45
814,Altervim,TR NB Ph.4,UPC-05,RYG8523,RYG8523-ATV-NB1P5,5.45
815,Altervim,TR NB Ph.4,UPC-05,CCS8552,CCS8552-ATV-NB1P5,5.45
816,Altervim,TR NB Ph.4,UPC-05,CCS8565,CCS8565-ATV-NB1P5,5.45
817,Altervim,TR NB Ph.4,UPC-05,PCR7215,PCR7215-ATV-NB1P5,5.45
818,Altervim,TR NB Ph.4,UPC-05,CBR4024,CBR4024-ATV-NB1P4,4.36
819,Altervim,TR NB Ph.4,UPC-05,CBR4015,CBR4015-ATV-NB1P4,4.36
820,Altervim,TR NB Ph.4,UPC-05,CCS6713,CCS6713-ATV-NB1P4,4.36
821,Altervim,TR NB Ph.4,UPC-05,CCS8531,CCS8531-ATV-NB1P5,5.45
822,Altervim,TR NB Ph.4,UPC-05,NKN1860,NKN1860-ATV-NB1P4,4.36
823,Altervim,TR NB Ph.4,UPC-05,NKN3052,NKN3052-ATV-NB1P4,4.36
824,Altervim,TR NB Ph.4,UPC-05,PCR2022,PCR2022-ATV-NB1P5,5.45
825,Altervim,TR NB Ph.4,UPC-05,PCR8533,PCR8533-ATV-NB1P4,4.36
826,Altervim,TR NB Ph.4,UPC-05,RYG0051,RYG0051-ATV-NB1P5,5.45
827,Altervim,TR NB Ph.4,UPC-05,RYG2501,RYG2501-ATV-NB1P4,4.36
828,Altervim,TR NB Ph.4,UPC-05,RYG8519,RYG8519-ATV-NB1P4,4.36
829,Altervim,TR NB Ph.4,UPC-05,RYG8575,RYG8575-ATV-NB1P4,4.36
830,Altervim,TR NB Ph.4,UPC-05,SKO6717,SKO6717-ATV-NB1P4,4.36
831,Altervim,TR NB Ph.4,UPC-05,SKO6791,SKO6791-ATV-NB1P5,5.45
832,Altervim,TR NB Ph.4,UPC-05,CBR8710,CBR8710-ATV-NB1P4,4.36
833,Altervim,TR NB Ph.4,UPC-05,CCS8583,CCS8583-ATV-NB1P5,5.45
834,Altervim,TR NB Ph.4,UPC-05,CBR8677,CBR8677-ATV-NB1P4,4.36
835,Altervim,TR NB Ph.4,UPC-05,CBR8684,CBR8684-ATV-NB1P5,5.45
836,Altervim,TR NB Ph.4,UPC-05,CBR8754,CBR8754-ATV-NB1P5,5.45
837,Altervim,TR NB Ph.4,UPC-05,RYG7167,RYG7167-ATV-NB1P4,4.36
838,Altervim,TR NB Ph.4,UPC-05,CBR7608,CBR7608-ATV-NB1P4,4.36
839,Altervim,TR NB Ph.4,UPC-05,TRT8500,TRT8500-ATV-NB1P5,5.45
840,Altervim,TR NB Ph.4,UPC-05,NKN6009,NKN6009-ATV-NB1P4,4.36
841,Altervim,TR NB Ph.4,UPC-05,CCS0003,CCS0003-ATV-NB1P6,6.54
842,Altervim,TR NB Ph.4,UPC-05,CCS1601,CCS1601-ATV-NB1P5,5.45
843,Altervim,TR NB Ph.4,UPC-05,CCS8609,CCS8609-ATV-NB1P4,4.36
844,Altervim,TR NB Ph.4,UPC-05,CCS1635,CCS1635-ATV-NB1P5,5.45
845,Altervim,TR NB Ph.4,UPC-05,CBR6005,CBR6005-ATV-NB1P5,5.45
846,Altervim,TR NB Ph.4,UPC-05,CBR6739,CBR6739-ATV-NB1P4,4.36
847,Altervim,TR NB Ph.4,UPC-05,CCS6003,CCS6003-ATV-NB1P5,5.45
848,Altervim,TR NB Ph.4,UPC-05,CBR2019,CBR2019-ATV-NB1P4,4.36
849,Altervim,TR NB Ph.4,UPC-05,CBR6753,CBR6753-ATV-NB1P4,4.36
850,Altervim,TR NB Ph.4,UPC-05,CCS8530,CCS8530-ATV-NB1P4,4.36
851,Altervim,TR NB Ph.4,UPC-05,CTB1869,CTB1869-ATV-NB1P4,4.36
852,Altervim,TR NB Ph.4,UPC-05,CCS6007,CCS6007-ATV-NB1P4,4.36
853,Altervim,TR NB Ph.4,UPC-05,CCS8545,CCS8545-ATV-NB1P4,4.36
854,Altervim,TR NB Ph.4,UPC-05,CTB1651,CTB1651-ATV-NB1P4,4.36
855,Altervim,TR NB Ph.4,UPC-05,NKN6727,NKN6727-ATV-NB1P4,4.36
856,Altervim,TR NB Ph.4,UPC-05,NKN1822,NKN1822-ATV-NB1P4,4.36
857,Altervim,TR NB Ph.4,UPC-05,NKN1862,NKN1862-ATV-NB1P4,4.36
858,Altervim,TR NB Ph.4,UPC-05,NKN8503,NKN8503-ATV-NB1P4,4.36
859,Altervim,TR NB Ph.4,UPC-05,PCR6716,PCR6716-ATV-NB1P4,4.36
860,Altervim,TR NB Ph.4,UPC-05,RYG7131,RYG7131-ATV-NB1P4,4.36
861,Altervim,TR NB Ph.4,UPC-05,SKO8514,SKO8514-ATV-NB1P4,4.36
862,Altervim,TR NB Ph.4,UPC-05,CCS8507,CCS8507-ATV-NB1P5,5.45
863,Altervim,TR NB Ph.4,UPC-05,CBR7679,CBR7679-ATV-NB1P5,5.45
864,Altervim,TR NB Ph.4,UPC-05,CBR7622,CBR7622-ATV-NB1P4,4.36
865,Altervim,TR NB Ph.4,UPC-05,PCR8515,PCR8515-ATV-NB1P4,4.36
866,Altervim,TR NB Ph.4,UPC-05,PCR8548,PCR8548-ATV-NB1P4,4.36
867,Altervim,TR NB Ph.4,UPC-05,CBR8849,CBR8849-ATV-NB1P4,4.36
868,Altervim,TR NB Ph.4,UPC-05,CBRA148,CBRA148-ATV-NB1P4,4.36
869,Altervim,TR NB Ph.4,UPC-05,RYG8591,RYG8591-ATV-NB1P5,5.45
870,Altervim,TR NB Ph.4,UPC-06,LBR0009,LBR0009-ATV-NB1P10,10.9
871,Altervim,TR NB Ph.4,UPC-06,LBR0031,LBR0031-ATV-NB1P4,4.36
872,Altervim,TR NB Ph.4,UPC-06,NKW6717,NKW6717-ATV-NB1P6,6.54
873,Altervim,TR NB Ph.4,UPC-06,SRB1521,SRB1521-ATV-NB1P5,5.45
874,Altervim,TR NB Ph.4,UPC-06,SRB6726,SRB6726-ATV-NB1P4,4.36
875,Altervim,TR NB Ph.4,UPC-06,SRB6732,SRB6732-ATV-NB1P5,5.45
876,Altervim,TR NB Ph.4,UPC-06,UTT6718,UTT6718-ATV-NB1P5,5.45
877,Altervim,TR NB Ph.4,UPC-06,LBR0035,LBR0035-ATV-NB1P5,5.45
878,Altervim,TR NB Ph.4,UPC-06,AYT1503,AYT1503-ATV-NB1P4,4.36
879,Altervim,TR NB Ph.4,UPC-06,SRB8540,SRB8540-ATV-NB1P5,5.45
880,Altervim,TR NB Ph.4,UPC-06,AYT0009,AYT0009-ATV-NB1P5,5.45
881,Altervim,TR NB Ph.4,UPC-06,AYT6716,AYT6716-ATV-NB1P5,5.45
882,Altervim,TR NB Ph.4,UPC-06,AYT8610,AYT8610-ATV-NB1P5,5.45
883,Altervim,TR NB Ph.4,UPC-06,NKW7130,NKW7130-ATV-NB1P4,4.36
884,Altervim,TR NB Ph.4,UPC-06,AYT8518,AYT8518-ATV-NB1P4,4.36
885,Altervim,TR NB Ph.4,UPC-06,ATG8526,ATG8526-ATV-NB1P4,4.36
886,Altervim,TR NB Ph.4,UPC-06,LBR0041,LBR0041-ATV-NB1P5,5.45
887,Altervim,TR NB Ph.4,UPC-06,NKW1087,NKW1087-ATV-NB1P5,5.45
888,Altervim,TR NB Ph.4,UPC-06,NKW2007,NKW2007-ATV-NB1P5,5.45
889,Altervim,TR NB Ph.4,UPC-06,SRB8536,SRB8536-ATV-NB1P4,4.36
890,Altervim,TR NB Ph.4,UPC-06,SRB7161,SRB7161-ATV-NB1P5,5.45
891,Altervim,TR NB Ph.4,UPC-06,NKW6784,NKW6784-ATV-NB1P5,5.45
892,Altervim,TR NB Ph.4,UPC-06,NKW6798,NKW6798-ATV-NB1P5,5.45
893,Altervim,TR NB Ph.4,UPC-06,SBR6720,SBR6720-ATV-NB1P5,5.45
894,Altervim,TR NB Ph.4,UPC-06,LBR1101,LBR1101-ATV-NB1P5,5.45
895,Altervim,TR NB Ph.4,UPC-06,CNT1601,CNT1601-ATV-NB1P5,5.45
896,Altervim,TR NB Ph.4,UPC-06,CNT6712,CNT6712-ATV-NB1P5,5.45
897,Altervim,TR NB Ph.4,UPC-06,LBR1201,LBR1201-ATV-NB1P5,5.45
898,Altervim,TR NB Ph.4,UPC-06,LBR1206,LBR1206-ATV-NB1P5,5.45
899,Altervim,TR NB Ph.4,UPC-06,LBR1302,LBR1302-ATV-NB1P5,5.45
900,Altervim,TR NB Ph.4,UPC-06,LBR1401,LBR1401-ATV-NB1P6,6.54
901,Altervim,TR NB Ph.4,UPC-06,NKW6707,NKW6707-ATV-NB1P4,4.36
902,Altervim,TR NB Ph.4,UPC-06,NKW6721,NKW6721-ATV-NB1P5,5.45
903,Altervim,TR NB Ph.4,UPC-06,NKW6793,NKW6793-ATV-NB1P5,5.45
904,Altervim,TR NB Ph.4,UPC-06,SRB1403,SRB1403-ATV-NB1P4,4.36
905,Altervim,TR NB Ph.4,UPC-06,SRB1543,SRB1543-ATV-NB1P4,4.36
906,Altervim,TR NB Ph.4,UPC-06,UTT6707,UTT6707-ATV-NB1P5,5.45
907,Altervim,TR NB Ph.4,UPC-06,UTT6740,UTT6740-ATV-NB1P5,5.45
908,Altervim,TR NB Ph.4,UPC-06,SRB8578,SRB8578-ATV-NB1P4,4.36
909,Altervim,TR NB Ph.4,UPC-06,AYT8628,AYT8628-ATV-NB1P5,5.45
910,Altervim,TR NB Ph.4,UPC-06,CNT3151,CNT3151-ATV-NB1P5,5.45
911,Altervim,TR NB Ph.4,UPC-06,CNT6726,CNT6726-ATV-NB1P5,5.45
912,Altervim,TR NB Ph.4,UPC-06,CNT1912,CNT1912-ATV-NB1P5,5.45
913,Altervim,TR NB Ph.4,UPC-06,CNT6715,CNT6715-ATV-NB1P5,5.45
914,Altervim,TR NB Ph.4,UPC-06,CNT6716,CNT6716-ATV-NB1P5,5.45
915,Altervim,TR NB Ph.4,UPC-06,CNT6718,CNT6718-ATV-NB1P5,5.45
916,Altervim,TR NB Ph.4,UPC-06,CNT6720,CNT6720-ATV-NB1P5,5.45
917,Altervim,TR NB Ph.4,UPC-06,CNT6721,CNT6721-ATV-NB1P5,5.45
918,Altervim,TR NB Ph.4,UPC-06,CNT8551,CNT8551-ATV-NB1P4,4.36
919,Altervim,TR NB Ph.4,UPC-06,CNT8552,CNT8552-ATV-NB1P5,5.45
920,Altervim,TR NB Ph.4,UPC-06,LBR1511,LBR1511-ATV-NB1P5,5.45
921,Altervim,TR NB Ph.4,UPC-06,LBR1530,LBR1530-ATV-NB1P5,5.45
922,Altervim,TR NB Ph.4,UPC-06,LBR1533,LBR1533-ATV-NB1P5,5.45
923,Altervim,TR NB Ph.4,UPC-06,LBR6702,LBR6702-ATV-NB1P5,5.45
924,Altervim,TR NB Ph.4,UPC-06,LBR6703,LBR6703-ATV-NB1P5,5.45
925,Altervim,TR NB Ph.4,UPC-06,LBR6704,LBR6704-ATV-NB1P5,5.45
926,Altervim,TR NB Ph.4,UPC-06,LBR6706,LBR6706-ATV-NB1P5,5.45
927,Altervim,TR NB Ph.4,UPC-06,LBR6710,LBR6710-ATV-NB1P5,5.45
928,Altervim,TR NB Ph.4,UPC-06,LBR6712,LBR6712-ATV-NB1P5,5.45
929,Altervim,TR NB Ph.4,UPC-06,LBR6719,LBR6719-ATV-NB1P5,5.45
930,Altervim,TR NB Ph.4,UPC-06,LBR6720,LBR6720-ATV-NB1P5,5.45
931,Altervim,TR NB Ph.4,UPC-06,LBR6724,LBR6724-ATV-NB1P5,5.45
932,Altervim,TR NB Ph.4,UPC-06,LBR6725,LBR6725-ATV-NB1P5,5.45
933,Altervim,TR NB Ph.4,UPC-06,LBR6729,LBR6729-ATV-NB1P5,5.45
934,Altervim,TR NB Ph.4,UPC-06,LBR6731,LBR6731-ATV-NB1P5,5.45
935,Altervim,TR NB Ph.4,UPC-06,LBR6733,LBR6733-ATV-NB1P5,5.45
936,Altervim,TR NB Ph.4,UPC-06,LBR6738,LBR6738-ATV-NB1P5,5.45
937,Altervim,TR NB Ph.4,UPC-06,LBR6741,LBR6741-ATV-NB1P5,5.45
938,Altervim,TR NB Ph.4,UPC-06,LBR6742,LBR6742-ATV-NB1P6,6.54
939,Altervim,TR NB Ph.4,UPC-06,NKW1603,NKW1603-ATV-NB1P5,5.45
940,Altervim,TR NB Ph.4,UPC-06,NKW3145,NKW3145-ATV-NB1P5,5.45
941,Altervim,TR NB Ph.4,UPC-06,NKW3047,NKW3047-ATV-NB1P5,5.45
942,Altervim,TR NB Ph.4,UPC-06,NKW8584,NKW8584-ATV-NB1P5,5.45
943,Altervim,TR NB Ph.4,UPC-06,NKW6703,NKW6703-ATV-NB1P5,5.45
944,Altervim,TR NB Ph.4,UPC-06,NKW6713,NKW6713-ATV-NB1P5,5.45
945,Altervim,TR NB Ph.4,UPC-06,NKW6719,NKW6719-ATV-NB1P5,5.45
946,Altervim,TR NB Ph.4,UPC-06,NKW6729,NKW6729-ATV-NB1P5,5.45
947,Altervim,TR NB Ph.4,UPC-06,NKW6752,NKW6752-ATV-NB1P5,5.45
948,Altervim,TR NB Ph.4,UPC-06,NKW6755,NKW6755-ATV-NB1P5,5.45
949,Altervim,TR NB Ph.4,UPC-06,NKW6756,NKW6756-ATV-NB1P5,5.45
950,Altervim,TR NB Ph.4,UPC-06,NKW6772,NKW6772-ATV-NB1P5,5.45
951,Altervim,TR NB Ph.4,UPC-06,NKW6778,NKW6778-ATV-NB1P5,5.45
952,Altervim,TR NB Ph.4,UPC-06,NKW6780,NKW6780-ATV-NB1P5,5.45
953,Altervim,TR NB Ph.4,UPC-06,NKW6789,NKW6789-ATV-NB1P5,5.45
954,Altervim,TR NB Ph.4,UPC-06,NKW6792,NKW6792-ATV-NB1P5,5.45
955,Altervim,TR NB Ph.4,UPC-06,NKW6801,NKW6801-ATV-NB1P5,5.45
956,Altervim,TR NB Ph.4,UPC-06,NKW8577,NKW8577-ATV-NB1P4,4.36
957,Altervim,TR NB Ph.4,UPC-06,NKW8592,NKW8592-ATV-NB1P5,5.45
958,Altervim,TR NB Ph.4,UPC-06,SRB0031,SRB0031-ATV-NB1P5,5.45
