id,account,project_name,area,site_id,site_name,capacity
959,Altervim,TR NB Ph.4,UPC-06,UTT1602,UTT1602-ATV-NB1P5,5.45
960,Altervim,TR NB Ph.4,UPC-06,UTT1922,UTT1922-ATV-NB1P5,5.45
961,Altervim,TR NB Ph.4,UPC-06,UTT6709,UTT6709-ATV-NB1P5,5.45
962,Altervim,TR NB Ph.4,UPC-06,UTT6722,UTT6722-ATV-NB1P5,5.45
963,Altervim,TR NB Ph.4,UPC-06,UTT6725,UTT6725-ATV-NB1P5,5.45
964,Altervim,TR NB Ph.4,UPC-06,UTT6730,UTT6730-ATV-NB1P5,5.45
965,Altervim,TR NB Ph.4,UPC-06,UTT6735,UTT6735-ATV-NB1P5,5.45
966,Altervim,TR NB Ph.4,UPC-06,UTT6747,UTT6747-ATV-NB1P5,5.45
967,Altervim,TR NB Ph.4,UPC-06,UTT6748,UTT6748-ATV-NB1P5,5.45
968,Altervim,TR NB Ph.4,UPC-06,AYT7209,AYT7209-ATV-NB1P5,5.45
969,Altervim,TR NB Ph.4,UPC-06,SRB7193,SRB7193-ATV-NB1P5,5.45
970,Altervim,TR NB Ph.4,UPC-06,LBR6743,LBR6743-ATV-NB1P5,5.45
971,Altervim,TR NB Ph.4,UPC-06,NKW1611,NKW1611-ATV-NB1P4,4.36
972,Altervim,TR NB Ph.4,UPC-06,LBR6747,LBR6747-ATV-NB1P5,5.45
973,Altervim,TR NB Ph.4,UPC-06,LBR6751,LBR6751-ATV-NB1P5,5.45
974,Altervim,TR NB Ph.4,UPC-06,LBR6758,LBR6758-ATV-NB1P5,5.45
975,Altervim,TR NB Ph.4,UPC-06,NKW1931,NKW1931-ATV-NB1P5,5.45
976,Altervim,TR NB Ph.4,UPC-06,LBR6760,LBR6760-ATV-NB1P5,5.45
977,Altervim,TR NB Ph.4,UPC-06,LBR6766,LBR6766-ATV-NB1P5,5.45
978,Altervim,TR NB Ph.4,UPC-06,NKW8538,NKW8538-ATV-NB1P5,5.45
979,Altervim,TR NB Ph.4,UPC-06,SRB7112,SRB7112-ATV-NB1P4,4.36
980,Altervim,TR NB Ph.4,UPC-06,SRB8509,SRB8509-ATV-NB1P4,4.36
981,Altervim,TR NB Ph.4,UPC-06,UTT8512,UTT8512-ATV-NB1P5,5.45
982,Altervim,TR NB Ph.4,UPC-06,AYT8629,AYT8629-ATV-NB1P5,5.45
983,Altervim,TR NB Ph.4,UPC-06,SRB7158,SRB7158-ATV-NB1P4,4.36
984,Altervim,TR NB Ph.4,UPC-06,NKW7182,NKW7182-ATV-NB1P4,4.36
985,Altervim,TR NB Ph.4,UPC-06,NKW7200,NKW7200-ATV-NB1P4,4.36
986,Altervim,TR NB Ph.4,UPC-06,CNT8508,CNT8508-ATV-NB1P4,4.36
987,Altervim,TR NB Ph.4,UPC-06,SRB8513,SRB8513-ATV-NB1P4,4.36
988,Altervim,TR NB Ph.4,UPC-06,ATG8508,ATG8508-ATV-NB1P5,5.45
989,Altervim,TR NB Ph.4,UPC-06,LBR6771,LBR6771-ATV-NB1P5,5.45
990,Altervim,TR NB Ph.4,UPC-06,LBR6790,LBR6790-ATV-NB1P5,5.45
991,Altervim,TR NB Ph.4,UPC-06,NKW1503,NKW1503-ATV-NB1P5,5.45
992,Altervim,TR NB Ph.4,UPC-06,SRB1102,SRB1102-ATV-NB1P4,4.36
993,Altervim,TR NB Ph.4,UPC-06,CNT6738,CNT6738-ATV-NB1P4,4.36
994,Altervim,TR NB Ph.4,UPC-06,LBR6794,LBR6794-ATV-NB1P5,5.45
995,Altervim,TR NB Ph.4,UPC-06,AYT6758,AYT6758-ATV-NB1P4,4.36
996,Altervim,TR NB Ph.4,UPC-06,CNT6728,CNT6728-ATV-NB1P4,4.36
997,Altervim,TR NB Ph.4,UPC-06,NKW1802,NKW1802-ATV-NB1P4,4.36
998,Altervim,TR NB Ph.4,UPC-06,NKW8553,NKW8553-ATV-NB1P5,5.45
999,Altervim,TR NB Ph.4,UPC-06,CNT6704,CNT6704-ATV-NB1P5,5.45
1000,Altervim,TR NB Ph.4,UPC-06,CNT8504,CNT8504-ATV-NB1P4,4.36
1001,Altervim,TR NB Ph.4,UPC-06,LBR7100,LBR7100-ATV-NB1P5,5.45
1002,Altervim,TR NB Ph.4,UPC-06,NKW1915,NKW1915-ATV-NB1P4,4.36
1003,Altervim,TR NB Ph.4,UPC-06,SRB6002,SRB6002-ATV-NB1P5,5.45
1004,Altervim,TR NB Ph.4,UPC-06,SRB6760,SRB6760-ATV-NB1P4,4.36
1005,Altervim,TR NB Ph.4,UPC-06,UTT6715,UTT6715-ATV-NB1P4,4.36
1006,Altervim,TR NB Ph.4,UPC-06,UTT6719,UTT6719-ATV-NB1P5,5.45
1007,Altervim,TR NB Ph.4,UPC-06,UTT6739,UTT6739-ATV-NB1P4,4.36
1008,Altervim,TR NB Ph.4,UPC-06,ATG8505,ATG8505-ATV-NB1P5,5.45
1009,Altervim,TR NB Ph.4,UPC-06,ATG8513,ATG8513-ATV-NB1P4,4.36
1010,Altervim,TR NB Ph.4,UPC-06,AYT6763,AYT6763-ATV-NB1P4,4.36
1011,Altervim,TR NB Ph.4,UPC-06,AYT7106,AYT7106-ATV-NB1P4,4.36
1012,Altervim,TR NB Ph.4,UPC-06,AYT8597,AYT8597-ATV-NB1P5,5.45
1013,Altervim,TR NB Ph.4,UPC-06,LBR8511,LBR8511-ATV-NB1P4,4.36
1014,Altervim,TR NB Ph.4,UPC-06,SRB6751,SRB6751-ATV-NB1P4,4.36
1015,Altervim,TR NB Ph.4,UPC-06,LBR8526,LBR8526-ATV-NB1P4,4.36
1016,Altervim,TR NB Ph.4,UPC-06,LBR8534,LBR8534-ATV-NB1P5,5.45
1017,Altervim,TR NB Ph.4,UPC-06,LBR8556,LBR8556-ATV-NB1P4,4.36
1018,Altervim,TR NB Ph.4,UPC-06,LBR8561,LBR8561-ATV-NB1P4,4.36
1019,Altervim,TR NB Ph.4,UPC-06,NKW6754,NKW6754-ATV-NB1P4,4.36
1020,Altervim,TR NB Ph.4,UPC-07,PCK0014,PCK0014-ATV-NB1P5,5.45
1021,Altervim,TR NB Ph.4,UPC-07,SMS6708,SMS6708-ATV-NB1P4,4.36
1022,Altervim,TR NB Ph.4,UPC-07,NKT8602,NKT8602-ATV-NB1P5,5.45
1023,Altervim,TR NB Ph.4,UPC-07,RCB1023,RCB1023-ATV-NB1P5,5.45
1024,Altervim,TR NB Ph.4,UPC-07,SMK8544,SMK8544-ATV-NB1P4,4.36
1025,Altervim,TR NB Ph.4,UPC-07,RCB8531,RCB8531-ATV-NB1P5,5.45
1026,Altervim,TR NB Ph.4,UPC-07,BKE1034,BKE1034-ATV-NB1P5,5.45
1027,Altervim,TR NB Ph.4,UPC-07,SMS6706,SMS6706-ATV-NB1P5,5.45
1028,Altervim,TR NB Ph.4,UPC-07,RCB8534,RCB8534-ATV-NB1P4,4.36
1029,Altervim,TR NB Ph.4,UPC-07,KCN0011,KCN0011-ATV-NB1P5,5.45
1030,Altervim,TR NB Ph.4,UPC-07,NKT1551,NKT1551-ATV-NB1P4,4.36
1031,Altervim,TR NB Ph.4,UPC-07,PBR8547,PBR8547-ATV-NB1P5,5.45
1032,Altervim,TR NB Ph.4,UPC-07,RCB0027,RCB0027-ATV-NB1P4,4.36
1033,Altervim,TR NB Ph.4,UPC-07,RCB8530,RCB8530-ATV-NB1P5,5.45
1034,Altervim,TR NB Ph.4,UPC-07,SPB8528,SPB8528-ATV-NB1P5,5.45
1035,Altervim,TR NB Ph.4,UPC-07,NKT8540,NKT8540-ATV-NB1P4,4.36
1036,Altervim,TR NB Ph.4,UPC-07,NKT7167,NKT7167-ATV-NB1P4,4.36
1037,Altervim,TR NB Ph.4,UPC-07,PCK7284,PCK7284-ATV-NB1P5,5.45
1038,Altervim,TR NB Ph.4,UPC-07,PCK8519,PCK8519-ATV-NB1P5,5.45
1039,Altervim,TR NB Ph.4,UPC-07,PCK8564,PCK8564-ATV-NB1P4,4.36
1040,Altervim,TR NB Ph.4,UPC-07,RCB6725,RCB6725-ATV-NB1P4,4.36
1041,Altervim,TR NB Ph.4,UPC-07,KCN6799,KCN6799-ATV-NB1P4,4.36
1042,Altervim,TR NB Ph.4,UPC-07,PBR6762,PBR6762-ATV-NB1P4,4.36
1043,Altervim,TR NB Ph.4,UPC-07,SPB8503,SPB8503-ATV-NB1P4,4.36
1044,Altervim,TR NB Ph.4,UPC-07,RCB1007,RCB1007-ATV-NB1P4,4.36
1045,Altervim,TR NB Ph.4,UPC-07,RCB6714,RCB6714-ATV-NB1P4,4.36
1046,Altervim,TR NB Ph.4,UPC-07,RCB8583,RCB8583-ATV-NB1P5,5.45
1047,Altervim,TR NB Ph.4,UPC-07,RCB8621,RCB8621-ATV-NB1P4,4.36
1048,Altervim,TR NB Ph.4,UPC-07,SMS8542,SMS8542-ATV-NB1P4,4.36
1049,Altervim,TR NB Ph.4,UPC-07,NKT6715,NKT6715-ATV-NB1P4,4.36
1050,Altervim,TR NB Ph.4,UPC-07,KCN6016,KCN6016-ATV-NB1P5,5.45
1051,Altervim,TR NB Ph.4,UPC-07,KCN0010,KCN0010-ATV-NB1P4,4.36
1052,Altervim,TR NB Ph.4,UPC-07,NKT6004,NKT6004-ATV-NB1P5,5.45
1053,Altervim,TR NB Ph.4,UPC-07,NKT6714,NKT6714-ATV-NB1P5,5.45
1054,Altervim,TR NB Ph.4,UPC-07,PBR1004,PBR1004-ATV-NB1P4,4.36
1055,Altervim,TR NB Ph.4,UPC-07,PBR1202,PBR1202-ATV-NB1P4,4.36
1056,Altervim,TR NB Ph.4,UPC-07,PBR6725,PBR6725-ATV-NB1P4,4.36
1057,Altervim,TR NB Ph.4,UPC-07,RCB1528,RCB1528-ATV-NB1P4,4.36
1058,Altervim,TR NB Ph.4,UPC-07,RCB1531,RCB1531-ATV-NB1P4,4.36
1059,Altervim,TR NB Ph.4,UPC-07,RCB6010,RCB6010-ATV-NB1P5,5.45
1060,Altervim,TR NB Ph.4,UPC-07,RCB6018,RCB6018-ATV-NB1P4,4.36
1061,Altervim,TR NB Ph.4,UPC-07,RCB8550,RCB8550-ATV-NB1P5,5.45
1062,Altervim,TR NB Ph.4,UPC-07,RCB8596,RCB8596-ATV-NB1P4,4.36
1063,Altervim,TR NB Ph.4,UPC-07,RCB6710,RCB6710-ATV-NB1P4,4.36
1064,Altervim,TR NB Ph.4,UPC-07,SMK8539,SMK8539-ATV-NB1P4,4.36
1065,Altervim,TR NB Ph.4,UPC-07,SPB6707,SPB6707-ATV-NB1P4,4.36
1066,Altervim,TR NB Ph.4,UPC-07,SPB6728,SPB6728-ATV-NB1P4,4.36
1067,Altervim,TR NB Ph.4,UPC-07,SPB6735,SPB6735-ATV-NB1P4,4.36
1068,Altervim,TR NB Ph.4,UPC-07,SMS7111,SMS7111-ATV-NB1P4,4.36
1069,Altervim,TR NB Ph.4,UPC-07,PBR7196,PBR7196-ATV-NB1P4,4.36
1070,Altervim,TR NB Ph.4,UPC-07,NKT8545,NKT8545-ATV-NB1P5,5.45
1071,Altervim,TR NB Ph.4,UPC-07,KCN7258,KCN7258-ATV-NB1P5,5.45
1072,Altervim,TR NB Ph.4,UPC-07,NKT8696,NKT8696-ATV-NB1P5,5.45
1073,Altervim,TR NB Ph.4,UPC-07,RCB7232,RCB7232-ATV-NB1P4,4.36
1074,Altervim,TR NB Ph.4,UPC-07,SPB8513,SPB8513-ATV-NB1P5,5.45
1075,Altervim,TR NB Ph.4,UPC-07,PCK6723,PCK6723-ATV-NB1P4,4.36
1076,Altervim,TR NB Ph.4,UPC-07,PCK6751,PCK6751-ATV-NB1P4,4.36
1077,Altervim,TR NB Ph.4,UPC-07,RCB6703,RCB6703-ATV-NB1P4,4.36
1078,Altervim,TR NB Ph.4,UPC-07,RCB6729,RCB6729-ATV-NB1P4,4.36
1079,Altervim,TR NB Ph.4,UPC-08,PKT1041,PKT1041-ATV-NB1P4,4.36
1080,Altervim,TR NB Ph.4,UPC-08,SRT1046,SRT1046-ATV-NB1P5,5.45
1081,Altervim,TR NB Ph.4,UPC-08,SRT1067,SRT1067-ATV-NB1P4,4.36
1082,Altervim,TR NB Ph.4,UPC-08,KBI1016,KBI1016-ATV-NB1P4,4.36
1083,Altervim,TR NB Ph.4,UPC-08,SRT6906,SRT6906-ATV-NB1P4,4.36
1084,Altervim,TR NB Ph.4,UPC-08,KBI6722,KBI6722-ATV-NB1P4,4.36
1085,Altervim,TR NB Ph.4,UPC-08,KBI1008,KBI1008-ATV-NB1P5,5.45
1086,Altervim,TR NB Ph.4,UPC-08,PKT0023,PKT0023-ATV-NB1P4,4.36
1087,Altervim,TR NB Ph.4,UPC-08,SRT7165,SRT7165-ATV-NB1P5,5.45
1088,Altervim,TR NB Ph.4,UPC-08,SRT7222,SRT7222-ATV-NB1P4,4.36
1089,Altervim,TR NB Ph.4,UPC-08,CPN8503,CPN8503-ATV-NB1P4,4.36
1090,Altervim,TR NB Ph.4,UPC-08,CPN7173,CPN7173-ATV-NB1P5,5.45
1091,Altervim,TR NB Ph.4,UPC-08,CPN6752,CPN6752-ATV-NB1P4,4.36
1092,Altervim,TR NB Ph.4,UPC-08,KBI1035,KBI1035-ATV-NB1P5,5.45
1093,Altervim,TR NB Ph.4,UPC-08,RNG7137,RNG7137-ATV-NB1P5,5.45
1094,Altervim,TR NB Ph.4,UPC-09,PTL6755,PTL6755-ATV-NB1P4,4.36
1095,Altervim,TR NB Ph.4,UPC-09,SKA0031,SKA0031-ATV-NB1P4,4.36
1096,Altervim,TR NB Ph.4,UPC-09,SKA6793,SKA6793-ATV-NB1P4,4.36
1097,Altervim,TR NB Ph.4,UPC-09,NKS8544,NKS8544-ATV-NB1P4,4.36
1098,Altervim,TR NB Ph.4,UPC-09,NRT1023,NRT1023-ATV-NB1P4,4.36
1099,Altervim,TR NB Ph.4,UPC-09,TRG1009,TRG1009-ATV-NB1P5,5.45
1100,Altervim,TR NB Ph.4,UPC-09,NRT6734,NRT6734-ATV-NB1P5,5.45
1101,Altervim,TR NB Ph.4,UPC-09,NRT6761,NRT6761-ATV-NB1P5,5.45
1102,Altervim,TR NB Ph.4,UPC-09,SKA6804,SKA6804-ATV-NB1P5,5.45
1103,Altervim,TR NB Ph.4,UPC-09,TRG8503,TRG8503-ATV-NB1P4,4.36
1104,Altervim,TR NB Ph.4,UPC-09,NKS0049,NKS0049-ATV-NB1P4,4.36
1105,Altervim,TR NB Ph.4,UPC-09,NRT6713,NRT6713-ATV-NB1P4,4.36
1106,Altervim,TR NB Ph.4,UPC-09,NRT6720,NRT6720-ATV-NB1P5,5.45
1107,Altervim,TR NB Ph.4,UPC-09,NRT6722,NRT6722-ATV-NB1P5,5.45
1108,Altervim,TR NB Ph.4,UPC-09,NRT6731,NRT6731-ATV-NB1P5,5.45
1109,Altervim,TR NB Ph.4,UPC-09,PTL6733,PTL6733-ATV-NB1P4,4.36
1110,Altervim,TR NB Ph.4,UPC-09,PTN0002,PTN0002-ATV-NB1P4,4.36
1111,Altervim,TR NB Ph.4,UPC-09,PTN1013,PTN1013-ATV-NB1P5,5.45
1112,Altervim,TR NB Ph.4,UPC-09,PTN8500,PTN8500-ATV-NB1P5,5.45
1113,Altervim,TR NB Ph.4,UPC-09,PTN8548,PTN8548-ATV-NB1P5,5.45
1114,Altervim,TR NB Ph.4,UPC-09,SKA0048,SKA0048-ATV-NB1P4,4.36
1115,Altervim,TR NB Ph.4,UPC-09,TRG6725,TRG6725-ATV-NB1P4,4.36
1116,Altervim,TR NB Ph.4,UPC-09,TRG6763,TRG6763-ATV-NB1P4,4.36
1117,Altervim,TR NB Ph.4,UPC-09,TRG6775,TRG6775-ATV-NB1P4,4.36
1118,Altervim,TR NB Ph.4,UPC-09,NKS0010,NKS0010-ATV-NB1P4,4.36
1119,Altervim,TR NB Ph.4,UPC-09,NRT6753,NRT6753-ATV-NB1P5,5.45
1120,Altervim,TR NB Ph.4,UPC-09,NKS6739,NKS6739-ATV-NB1P4,4.36
1121,Altervim,TR NB Ph.4,UPC-09,TRG1041,TRG1041-ATV-NB1P4,4.36
1122,Altervim,TR NB Ph.4,UPC-09,PTN8514,PTN8514-ATV-NB1P5,5.45
1123,Altervim,TR NB Ph.4,UPC-09,YLA6702,YLA6702-ATV-NB1P5,5.45
1124,Altervim,TR NB Ph.4,UPC-09,SKA0005,SKA0005-ATV-NB1P5,5.45
1125,Altervim,TR NB Ph.4,UPC-09,PTL6760,PTL6760-ATV-NB1P5,5.45
1126,Altervim,TR NB Ph.4,UPC-09,PTL8513,PTL8513-ATV-NB1P5,5.45
1127,Altervim,TR NB Ph.4,UPC-09,SKA8641,SKA8641-ATV-NB1P5,5.45
1128,Altervim,TR NB Ph.4,UPC-09,TRG8522,TRG8522-ATV-NB1P4,4.36
1129,Altervim,TR NB Ph.4,UPC-09,NRT8541,NRT8541-ATV-NB1P5,5.45
1130,Altervim,TR NB Ph.4,UPC-09,TRG8505,TRG8505-ATV-NB1P4,4.36
1131,Altervim,TR NB Ph.4,UPC-09,YLA8515,YLA8515-ATV-NB1P5,5.45
1132,Altervim,TR NB Ph.4,UPC-09,PTN8515,PTN8515-ATV-NB1P4,4.36
1133,Altervim,TR NB Ph.4,UPC-09,YLA8508,YLA8508-ATV-NB1P4,4.36
1134,Altervim,TR NB Ph.4,UPC-09,TRG8518,TRG8518-ATV-NB1P4,4.36
1135,Altervim,TR NB Ph.4,UPC-09,NRT7230,NRT7230-ATV-NB1P4,4.36
1136,Altervim,TR NB Ph.4,UPC-09,NKS6796,NKS6796-ATV-NB1P4,4.36
1137,Altervim,TR NB Ph.4,UPC-09,NKS0004,NKS0004-ATV-NB1P4,4.36
1138,Altervim,TR NB Ph.4,UPC-09,SKA1132,SKA1132-ATV-NB1P4,4.36
1139,Altervim,TR NB Ph.4,UPC-09,NRT6741,NRT6741-ATV-NB1P5,5.45
1140,Altervim,TR NB Ph.4,UPC-09,PTN6704,PTN6704-ATV-NB1P4,4.36
1141,Altervim,TR NB Ph.4,UPC-09,NKS0011,NKS0011-ATV-NB1P4,4.36
1142,Altervim,TR NB Ph.4,UPC-09,PTN6703,PTN6703-ATV-NB1P4,4.36
1143,Altervim,TR NB Ph.4,UPC-09,PTN6717,PTN6717-ATV-NB1P5,5.45
1144,Altervim,TR NB Ph.4,UPC-09,TRG6735,TRG6735-ATV-NB1P4,4.36
1145,Altervim,TR NB Ph.4,UPC-09,YLA6723,YLA6723-ATV-NB1P4,4.36
1146,Altervim,TR NB Ph.4,UPC-09,PTN8545,PTN8545-ATV-NB1P4,4.36
1147,Altervim,TR NB Ph.4,UPC-09,NKS0029,NKS0029-ATV-NB1P4,4.36
1148,Altervim,TR NB Ph.4,UPC-09,NKS0060,NKS0060-ATV-NB1P4,4.36
1149,Altervim,TR NB Ph.4,UPC-09,NKS6813,NKS6813-ATV-NB1P4,4.36
1150,Altervim,TR NB Ph.4,UPC-09,NKS8561,NKS8561-ATV-NB1P4,4.36
1151,Altervim,TR NB Ph.4,UPC-09,NRT1013,NRT1013-ATV-NB1P5,5.45
1152,Altervim,TR NB Ph.4,UPC-09,NRT1022,NRT1022-ATV-NB1P5,5.45
1153,Altervim,TR NB Ph.4,UPC-09,NRT8535,NRT8535-ATV-NB1P4,4.36
1154,Altervim,TR NB Ph.4,UPC-09,PTN1006,PTN1006-ATV-NB1P4,4.36
1155,Altervim,TR NB Ph.4,UPC-09,PTN0003,PTN0003-ATV-NB1P4,4.36
1156,Altervim,TR NB Ph.4,UPC-09,PTN8503,PTN8503-ATV-NB1P4,4.36
1157,Altervim,TR NB Ph.4,UPC-09,PTN8504,PTN8504-ATV-NB1P4,4.36
1158,Altervim,TR NB Ph.4,UPC-09,PTN1012,PTN1012-ATV-NB1P5,5.45
1159,Altervim,TR NB Ph.4,UPC-09,PTN6721,PTN6721-ATV-NB1P4,4.36
1160,Altervim,TR NB Ph.4,UPC-09,SKA0037,SKA0037-ATV-NB1P4,4.36
1161,Altervim,TR NB Ph.4,UPC-09,SKA0070,SKA0070-ATV-NB1P4,4.36
1162,Altervim,TR NB Ph.4,UPC-09,SKA8593,SKA8593-ATV-NB1P4,4.36
1163,Altervim,TR NB Ph.4,UPC-09,SKA8562,SKA8562-ATV-NB1P5,5.45
1164,Altervim,TR NB Ph.4,UPC-09,YLA1003,YLA1003-ATV-NB1P4,4.36
1165,Altervim,TR NB Ph.4,UPC-09,YLA1009,YLA1009-ATV-NB1P4,4.36
1166,Altervim,TR NB Ph.4,UPC-09,NRT7138,NRT7138-ATV-NB1P4,4.36
1167,Altervim,TR NB Ph.4,UPC-09,SKA8539,SKA8539-ATV-NB1P4,4.36
1168,Altervim,TR NB Ph.4,UPC-09,TRG8538,TRG8538-ATV-NB1P5,5.45
1169,Altervim,TR NB Ph.4,UPC-09,SKA7277,SKA7277-ATV-NB1P4,4.36
1170,Altervim,TR NB Ph.4,UPC-09,NKS7235,NKS7235-ATV-NB1P4,4.36
1171,Altervim,TR NB Ph.4,UPC-09,SKA8507,SKA8507-ATV-NB1P5,5.45
1172,Altervim,TR NB Ph.4,UPC-09,NRT7242,NRT7242-ATV-NB1P4,4.36
1173,Altervim,TR NB Ph.4,UPC-09,SKA7111,SKA7111-ATV-NB1P4,4.36
1174,Altervim,TR NB Ph.4,UPC-09,YLA7115,YLA7115-ATV-NB1P4,4.36
1175,Altervim,TR NB Ph.4,UPC-04,BRR1933,BRR1933-ATV-NB1P5,5.45
1176,Altervim,TR NB Ph.4,UPC-04,BRR6496,BRR6496-ATV-NB1P5,5.45
1177,Altervim,TR NB Ph.4,UPC-04,BRR8566,BRR8566-ATV-NB1P4,4.36
1178,Altervim,TR NB Ph.4,UPC-03,KKN6778,KKN6778-ATV-NB1P5,5.45
1179,Altervim,TR NB Ph.4,UPC-02,KPP1807,KPP1807-ATV-NB1P4,4.36
1180,Altervim,TR NB Ph.4,UPC-02,PCB6779,PCB6779-ATV-NB1P4,4.36
1181,Altervim,TR NB Ph.4,UPC-02,PCT1606,PCT1606-ATV-NB1P4,4.36
1182,Altervim,TR NB Ph.4,UPC-02,SKT6718,SKT6718-ATV-NB1P4,4.36
1183,Altervim,TR NB Ph.4,UPC-02,SKT8529,SKT8529-ATV-NB1P4,4.36
1184,Altervim,TR NB Ph.4,UPC-05,RYG2002,RYG2002-ATV-NB1P5,5.45
1185,Altervim,TR NB Ph.4,UPC-05,CBR6742,CBR6742-ATV-NB1P5,5.45
1186,Altervim,TR NB Ph.4,UPC-05,NKN2045,NKN2045-ATV-NB1P4,4.36
1187,Altervim,TR NB Ph.4,UPC-05,CBR1803,CBR1803-ATV-NB1P4,4.36
1188,Altervim,TR NB Ph.4,UPC-06,SBR6703,SBR6703-ATV-NB1P5,5.45
1189,Altervim,TR NB Ph.4,UPC-06,CNT6717,CNT6717-ATV-NB1P5,5.45
1190,Altervim,TR NB Ph.4,UPC-06,SBR1501,SBR1501-ATV-NB1P5,5.45
1191,Altervim,TR NB Ph.4,UPC-06,SBR6707,SBR6707-ATV-NB1P5,5.45
1192,Altervim,TR NB Ph.4,UPC-06,NKW1910,NKW1910-ATV-NB1P4,4.36
1193,Altervim,TR NB Ph.4,UPC-06,NKW7127,NKW7127-ATV-NB1P4,4.36
1194,Altervim,TR NB Ph.4,UPC-09,NRT6747,NRT6747-ATV-NB1P4,4.36
1195,Altervim,TR NB Ph.4,UPC-09,SKA7153,SKA7153-ATV-NB1P4,4.36
